row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty
215,C1728,20241111_C1728_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24195,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,11248,12336,23584,0.4769335142469471,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,23584,0.4769335142469471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
216,C1729,20241111_C1729_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24196,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,49424,22052,71476,0.6914768593653814,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,71476,0.6914768593653814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
217,C1730,20241111_C1730_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24201,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,21015,36588,57603,0.3648247487110046,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,57603,0.3648247487110046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
218,C1731,20241111_C1731_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24202,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,9850,21110,30960,0.31815245478036175,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,30960,0.31815245478036175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
219,C1732,20241111_C1732_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24203,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,3788,13995,17783,0.21301242759939268,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,17783,0.21301242759939268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
220,C1734,20241111_C1734_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24205,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,10,0,NA,21575,45108,66683,0.32354573129583253,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,66683,0.32354573129583253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
221,C1735,20241111_C1735_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24206,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,10,0,NA,20706,37542,58248,0.35548001648125255,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,58248,0.35548001648125255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
222,C1737,20241111_C1737_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24212,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,100,0,NA,22841,39051,61892,0.36904608026885544,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,61892,0.36904608026885544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
223,C1738,20241111_C1738_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24213,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,100,0,NA,20204,36680,56884,0.35517896069193444,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,56884,0.35517896069193444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
224,C1739,20241111_C1739_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24214,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,23981,42075,66056,0.3630404505268257,none,NA,NA,NA,NA,NA,2024,NA,control,Laminaria digitata,66056,0.3630404505268257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
225,C1740,20241111_C1740_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24215,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,30503,48314,78817,0.38701041653450396,none,NA,NA,NA,NA,NA,2024,NA,control,Laminaria digitata,78817,0.38701041653450396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
226,C1741,20241111_C1741_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24216,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,29547,45851,75398,0.3918804212313324,none,NA,NA,NA,NA,NA,2024,NA,control,Laminaria digitata,75398,0.3918804212313324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
227,C1744,20241111_C1744_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24204,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,10,0,NA,17214,30388,47602,0.36162346119910926,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,47602,0.36162346119910926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
228,C1745,20241111_C1745_clip.MP4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,48,24211,5,L. digitata,BR,Autumn,Bognor,CONTROL,NA,NA,NA,0,0,100,0,NA,13360,32316,45676,0.2924949645327962,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,45676,0.2924949645327962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
229,C1748,20241223_C1748_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,52,0,NA,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,6649,11251,17900,0.37145251396648044,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,17900,0.37145251396648044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
230,C1749,20241223_C1749_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,52,0,NA,L. digitata,BR,Winter,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,22689,34502,57191,0.3967232606528999,none,NA,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,57191,0.3967232606528999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
234,C1755,20241227_C1755_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24224,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,25,0,0,NA,1172,2363,3535,0.33154172560113154,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,3535,0.33154172560113154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
235,C1756,20241227_C1756_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24225,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,25,0,0,NA,16127,25863,41990,0.3840676351512265,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,41990,0.3840676351512265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
236,C1757,20241227_C1757_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24226,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,25,0,0,NA,39678,60662,100340,0.39543551923460235,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,100340,0.39543551923460235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
237,C1758,20241227_C1758_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24231,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,100,0,0,NA,40580,61722,102302,0.396668686829192,none,NA,NA,NA,NA,NA,2024,NA,100 NTU / time check 12:40,Laminaria digitata,102302,0.396668686829192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
238,C1759,20241227_C1759_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24232,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,100,0,0,NA,46912,69643,116555,0.40248809574878813,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,116555,0.40248809574878813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
239,C1760,20241227_C1760_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24233,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,100,0,0,NA,40402,63627,104029,0.38837247306039663,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,104029,0.38837247306039663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
240,C1761,20241227_C1761_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24234,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,400,0,0,NA,37304,57336,94640,0.394167371090448,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,94640,0.394167371090448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
241,C1762,20241227_C1762_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24235,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,400,0,0,NA,47454,68718,116172,0.4084805288709844,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,116172,0.4084805288709844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
242,C1763,20241227_C1763_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24236,4,L. digitata,BR,Winter,Bognor,PEAT,PEAT,NA,NA,0,400,0,0,NA,44318,65187,109505,0.4047121136021186,none,NA,NA,NA,NA,NA,2024,NA,100 NTU / slight adjustment of focus,Laminaria digitata,109505,0.4047121136021186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
243,C1765,20241227_C1765_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24241,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,100,0,0,NA,42997,62952,105949,0.4058273320182352,none,NA,NA,NA,NA,NA,2024,NA,100 NTU / time check 12:44,Laminaria digitata,105949,0.4058273320182352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
244,C1766,20241227_C1766_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24242,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,100,0,0,NA,39717,57799,97516,0.4072870093112925,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,97516,0.4072870093112925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
245,C1767,20241227_C1767_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24243,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,100,0,0,NA,28478,43024,71502,0.39828256552264274,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,71502,0.39828256552264274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
246,C1768,20241227_C1768_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24244,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,400,0,0,NA,44088,66444,110532,0.3988709152100749,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,110532,0.3988709152100749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
247,C1770,20241227_C1770_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24245,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,400,0,0,NA,42777,63904,106681,0.40098049324622004,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,106681,0.40098049324622004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
248,C1771,20241227_C1771_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24246,4,L. digitata,BR,Winter,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,400,0,0,NA,43405,66748,110153,0.3940428313345982,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,110153,0.3940428313345982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
249,C1773,20241227_C1773_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24251,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,2852,5174,8026,0.35534512833291804,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,8026,0.35534512833291804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
250,C1774,20241227_C1774_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24252,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,1130,2630,3760,0.300531914893617,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,3760,0.300531914893617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
251,C1775,20241227_C1775_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24253,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,100,0,0,NA,33673,54215,87888,0.3831353540870198,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,87888,0.3831353540870198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
252,C1776,20241227_C1776_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24254,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,45402,68327,113729,0.3992121622453376,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,113729,0.3992121622453376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
253,C1777,20241227_C1777_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24255,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,29602,45584,75186,0.39371691538318304,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,75186,0.39371691538318304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
254,C1778,20241227_C1778_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24256,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,37499,62204,99703,0.37610703790257066,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,99703,0.37610703790257066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
255,C1780,20241227_C1780_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24261,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,42256,63729,105985,0.39869792895221023,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,105985,0.39869792895221023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
256,C1781,20241227_C1781_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24262,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,42386,63108,105494,0.4017858835573587,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,105494,0.4017858835573587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
257,C1782,20241227_C1782_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24263,4,L. digitata,BR,Winter,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,931,1993,2924,0.3183994528043776,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,Laminaria digitata,2924,0.3183994528043776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
