VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,,,
Sample,30/09/2024 19:31,23,9369451,5.42211,8388482,0.038714,12174371,18.529852,3244648,1.05878,35.670002,-6.389,29.321484,,0.786344,,58.642967,
Sample,30/09/2024 19:31,23,9369374,5.421687,8388483,0.03872,12174363,18.529943,3244715,1.058802,35.66,-6.603,29.313259,,0.78668,,58.626518,
Sample,30/09/2024 19:31,23,9369347,5.421538,8388480,0.038703,12174331,18.530308,3244604,1.058766,35.633003,-5.351,29.291059,,0.786124,,58.582119,
Sample,30/09/2024 19:31,23,9369307,5.421319,8388479,0.038698,12174310,18.530548,3244643,1.058779,35.618999,-6.999001,29.279543,,0.786319,,58.559086,
Sample,30/09/2024 19:31,23,9369584,5.422841,8388481,0.038709,12174375,18.529806,3244577,1.058757,35.608002,-4.579,29.270499,,0.785989,,58.540997,
Sample,30/09/2024 19:31,23,9369437,5.422033,8388479,0.038698,12174295,18.530719,3244602,1.058765,35.626999,-5.514,29.286121,,0.786114,,58.572243,
Sample,30/09/2024 19:31,23,9369379,5.421714,8388479,0.038698,12174251,18.531221,3244538,1.058744,35.646004,-6.825,29.30175,,0.785794,,58.6035,
Sample,30/09/2024 19:31,23,9369325,5.421418,8388485,0.038731,12174248,18.531255,3244443,1.058713,35.66,-7.801,29.313259,,0.785318,,58.626518,
Sample,30/09/2024 19:31,23,9369284,5.421192,8388483,0.03872,12174232,18.531438,3244579,1.058758,35.654999,-4.679,29.309147,,0.785999,,58.618294,
Sample,30/09/2024 19:31,23,9369571,5.42277,8388480,0.038703,12174277,18.530925,3244581,1.058758,35.688999,-5.227,29.337107,,0.786009,,58.674213,
Sample,30/09/2024 19:31,23,9369423,5.421956,8388481,0.038709,12174200,18.531803,3244591,1.058762,35.693001,-7.681,29.340397,,0.786059,,58.680794,
Sample,30/09/2024 19:31,23,9369348,5.421544,8388482,0.038714,12174168,18.532168,3244597,1.058763,35.696003,-5.516,29.342866,,0.786089,,58.685734,
Sample,30/09/2024 19:31,23,9369295,5.421253,8388481,0.038709,12174137,18.532522,3244684,1.058792,35.695,-6.064,29.342041,,0.786524,,58.684082,
Sample,30/09/2024 19:31,23,9369269,5.42111,8388480,0.038703,12174144,18.532442,3244632,1.058775,35.702,-6.235,29.347798,,0.786264,,58.695595,
Sample,30/09/2024 19:31,23,9369553,5.422671,8388484,0.038725,12174189,18.531929,3244711,1.058801,35.698997,-6.947,29.345329,,0.78666,,58.690659,
Sample,30/09/2024 19:31,23,9369405,5.421857,8388479,0.038698,12174128,18.532625,3244734,1.058809,35.687,-5.514,29.335463,,0.786775,,58.670925,
Sample,30/09/2024 19:31,23,9369334,5.421467,8388479,0.038698,12174082,18.533149,3244652,1.058782,35.666,-6.175,29.318194,,0.786364,,58.636387,
Sample,30/09/2024 19:31,23,9369289,5.42122,8388486,0.038736,12174070,18.533286,3244724,1.058805,35.654999,-6.954,29.309147,,0.786725,,58.618294,
Sample,30/09/2024 19:31,23,9369245,5.420978,8388479,0.038698,12174044,18.533583,3244677,1.05879,35.665001,-6.253,29.317372,,0.786489,,58.634743,
Sample,30/09/2024 19:31,23,9369527,5.422528,8388480,0.038703,12174109,18.532841,3244753,1.058815,35.624001,-5.438,29.283655,,0.78687,,58.56731,
Sample,30/09/2024 19:31,23,9369381,5.421725,8388487,0.038742,12174033,18.533709,3244663,1.058785,35.628998,-4.106,29.287765,,0.786419,,58.575531,
Sample,30/09/2024 19:31,23,9369322,5.421401,8388477,0.038687,12174006,18.534017,3244697,1.058796,35.623001,-3.606,29.282834,,0.78659,,58.565666,
Sample,30/09/2024 19:31,23,9369275,5.421143,8388479,0.038698,12173995,18.534142,3244658,1.058784,35.618,-7.062,29.278721,,0.786394,,58.557442,
Sample,30/09/2024 19:31,23,9369231,5.420901,8388481,0.038709,12173976,18.534359,3244754,1.058815,35.601002,-5.11,29.264743,,0.786875,,58.529484,
Sample,30/09/2024 19:31,23,9369512,5.422446,8388481,0.038709,12174027,18.533777,3244799,1.05883,35.599998,-5.04,29.263917,,0.7871,,58.527836,
Sample,30/09/2024 19:31,23,9369370,5.421665,8388482,0.038714,12173949,18.534667,3244890,1.05886,35.592999,-7.057,29.258161,,0.787555,,58.516323,
Sample,30/09/2024 19:31,23,9369307,5.421319,8388481,0.038709,12173918,18.535021,3244853,1.058848,35.595001,-5.126,29.259808,,0.78737,,58.519615,
Sample,30/09/2024 19:31,23,9369266,5.421093,8388481,0.038709,12173914,18.535066,3244793,1.058828,35.581001,-6.882,29.248295,,0.78707,,58.49659,
Sample,30/09/2024 19:31,23,9369213,5.420802,8388481,0.038709,12173907,18.535146,3244831,1.05884,35.573002,-7.811,29.241717,,0.78726,,58.483433,
Sample,30/09/2024 19:32,23,9369494,5.422347,8388475,0.038676,12173974,18.534382,3244956,1.058881,35.541,-7.45,29.215401,,0.787885,,58.430801,
Sample,30/09/2024 19:32,23,9369334,5.421467,8388479,0.038698,12173898,18.535249,3244781,1.058824,35.530998,-7.038,29.207176,,0.78701,,58.414352,
Sample,30/09/2024 19:32,23,9369288,5.421214,8388479,0.038698,12173860,18.535682,3244860,1.05885,35.514999,-6.12,29.194019,,0.787405,,58.388039,
Sample,30/09/2024 19:32,23,9369241,5.420956,8388479,0.038698,12173856,18.535728,3244939,1.058876,35.506001,-5.724,29.186619,,0.7878,,58.373238,
Sample,30/09/2024 19:32,23,9369209,5.42078,8388482,0.038714,12173837,18.535945,3244822,1.058837,35.503998,-6.275,29.184972,,0.787215,,58.369946,
Sample,30/09/2024 19:32,23,9369477,5.422253,8388479,0.038698,12173883,18.53542,3244913,1.058867,35.445,-5.86,29.136455,,0.78767,,58.272911,
Sample,30/09/2024 19:32,23,9369335,5.421473,8388482,0.038714,12173830,18.536025,3244846,1.058845,35.423,-5.51,29.118364,,0.787335,,58.236729,
Sample,30/09/2024 19:32,23,9369269,5.42111,8388483,0.03872,12173794,18.536436,3244929,1.058873,35.389999,-7.657,29.091226,,0.78775,,58.182453,
Sample,30/09/2024 19:32,23,9369218,5.420829,8388478,0.038692,12173768,18.536732,3244961,1.058883,35.385002,-6.016,29.087117,,0.78791,,58.174232,
Sample,30/09/2024 19:32,23,9369163,5.420527,8388482,0.038714,12173751,18.536926,3244907,1.058865,35.368,-5.047,29.073135,,0.78764,,58.146271,
Sample,30/09/2024 19:32,23,9369472,5.422226,8388479,0.038698,12173831,18.536013,3245092,1.058926,35.32,-5.61,29.033662,,0.788565,,58.067326,
Sample,30/09/2024 19:32,23,9369318,5.421379,8388484,0.038725,12173754,18.536892,3245066,1.058918,35.306,-7.067,29.022149,,0.788435,,58.0443,
Sample,30/09/2024 19:32,23,9369246,5.420983,8388483,0.03872,12173736,18.537097,3244998,1.058895,35.301998,-6.059,29.018859,,0.788095,,58.037716,
Sample,30/09/2024 19:32,23,9369199,5.420725,8388483,0.03872,12173710,18.537394,3245029,1.058905,35.297001,-4.889,29.014749,,0.78825,,58.029499,
Sample,30/09/2024 19:32,23,9369166,5.420543,8388476,0.038681,12173705,18.537451,3245065,1.058917,35.299999,-6.557,29.017215,,0.78843,,58.034431,
Sample,30/09/2024 19:32,23,9369453,5.422121,8388483,0.03872,12173761,18.536812,3245107,1.058931,35.295002,-6.395,29.013105,,0.78864,,58.026211,
Sample,30/09/2024 19:32,23,9369302,5.421291,8388485,0.038731,12173687,18.537656,3245084,1.058924,35.298,-3.155,29.015571,,0.788525,,58.031143,
Sample,30/09/2024 19:32,23,9369243,5.420967,8388476,0.038681,12173674,18.537805,3245069,1.058919,35.312,-6.382,29.027084,,0.78845,,58.054169,
Sample,30/09/2024 19:32,23,9369181,5.420626,8388480,0.038703,12173641,18.538181,3244982,1.05889,35.323997,-3.184,29.03695,,0.788015,,58.073898,
Sample,30/09/2024 19:32,23,9369148,5.420444,8388481,0.038709,12173644,18.538147,3245101,1.058929,35.327999,-4.244,29.04024,,0.78861,,58.080482,
Sample,30/09/2024 19:32,23,9369423,5.421956,8388479,0.038698,12173696,18.537554,3244930,1.058873,35.368,-6.414,29.073135,,0.787755,,58.146271,
Sample,30/09/2024 19:32,23,9369280,5.42117,8388478,0.038692,12173632,18.538284,3244903,1.058864,35.378998,-5.5,29.082179,,0.78762,,58.164356,
Sample,30/09/2024 19:32,23,9369217,5.420824,8388478,0.038692,12173592,18.53874,3244829,1.05884,35.396999,-6.615,29.096982,,0.78725,,58.193966,
Sample,30/09/2024 19:32,23,9369164,5.420532,8388479,0.038698,12173582,18.538854,3244835,1.058842,35.424999,-6.914,29.120008,,0.78728,,58.240017,
Sample,30/09/2024 19:32,23,9369138,5.420389,8388479,0.038698,12173575,18.538934,3244746,1.058812,35.476997,-5.871,29.162768,,0.786835,,58.325535,
Sample,30/09/2024 19:32,23,9369413,5.421901,8388476,0.038681,12173624,18.538375,3244855,1.058848,35.482002,-3.959,29.166884,,0.78738,,58.333767,
Sample,30/09/2024 19:32,23,9369266,5.421093,8388477,0.038687,12173550,18.53922,3244906,1.058865,35.488998,-3.819,29.172637,,0.787635,,58.345276,
Sample,30/09/2024 19:32,23,9369208,5.420774,8388479,0.038698,12173549,18.539231,3244856,1.058849,35.487,-7.552001,29.170993,,0.787385,,58.341988,
Sample,30/09/2024 19:32,23,9369147,5.420439,8388474,0.03867,12173513,18.539642,3244853,1.058848,35.48,-6.972,29.165237,,0.78737,,58.330475,
Sample,30/09/2024 19:32,23,9369111,5.420241,8388483,0.03872,12173511,18.539665,3244929,1.058873,35.496002,-6.036,29.178397,,0.78775,,58.356792,
Sample,30/09/2024 19:33,23,9369378,5.421709,8388483,0.03872,12173552,18.539197,3245070,1.058919,35.426998,-6.547,29.121652,,0.788455,,58.243305,
Sample,30/09/2024 19:33,23,9369236,5.420928,8388479,0.038698,12173498,18.539813,3245009,1.058899,35.438,-4.358,29.130699,,0.78815,,58.261398,
Sample,30/09/2024 19:33,23,9369187,5.420659,8388482,0.038714,12173457,18.540281,3245041,1.058909,35.450001,-6.17,29.140568,,0.78831,,58.281136,
Sample,30/09/2024 19:33,23,9369130,5.420345,8388474,0.03867,12173448,18.540383,3245149,1.058945,35.484001,-4.502,29.168528,,0.78885,,58.337055,
Sample,30/09/2024 19:33,23,9369083,5.420087,8388483,0.03872,12173438,18.540498,3245169,1.058952,35.478001,-5.796,29.163593,,0.78895,,58.327187,
Sample,30/09/2024 19:33,23,9369387,5.421758,8388482,0.038714,12173501,18.539779,3245157,1.058948,35.389999,-5.061,29.091226,,0.78889,,58.182453,
Sample,30/09/2024 19:33,23,9369233,5.420912,8388479,0.038698,12173424,18.540657,3245156,1.058947,35.385002,-5.113,29.087117,,0.788885,,58.174232,
Sample,30/09/2024 19:33,23,9369160,5.42051,8388485,0.038731,12173389,18.541057,3244956,1.058881,35.373001,-5.756,29.077248,,0.787885,,58.154495,
Sample,30/09/2024 19:33,23,9369103,5.420197,8388484,0.038725,12173375,18.541216,3245002,1.058897,35.382,-3.635,29.084648,,0.788115,,58.169296,
Sample,30/09/2024 19:33,23,9369078,5.42006,8388477,0.038687,12173360,18.541388,3245007,1.058898,35.388,-7.157,29.089582,,0.78814,,58.179165,
Sample,30/09/2024 19:33,23,9369356,5.421588,8388482,0.038714,12173438,18.540498,3245111,1.058932,35.395,-3.631,29.095339,,0.78866,,58.190678,
Sample,30/09/2024 19:33,23,9369214,5.420807,8388479,0.038698,12173363,18.541353,3245034,1.058907,35.394001,-3.262,29.094517,,0.788275,,58.189034,
Sample,30/09/2024 19:33,23,9369156,5.420488,8388481,0.038709,12173332,18.541707,3245115,1.058934,35.389,-5.348,29.090404,,0.78868,,58.180809,
Sample,30/09/2024 19:33,23,9369092,5.420137,8388483,0.03872,12173324,18.541798,3245048,1.058912,35.390999,-4.588,29.092048,,0.788345,,58.184097,
Sample,30/09/2024 19:33,23,9369070,5.420016,8388483,0.03872,12173297,18.542106,3245076,1.058921,35.407001,-3.473,29.105208,,0.788485,,58.210415,
Sample,30/09/2024 19:33,23,9369349,5.421549,8388479,0.038698,12173365,18.541331,3245083,1.058923,35.366997,-4.917,29.07231,,0.78852,,58.144619,
Sample,30/09/2024 19:33,23,9369202,5.420741,8388479,0.038698,12173295,18.542129,3245142,1.058943,35.362999,-5.414001,29.069022,,0.788815,,58.138046,
Sample,30/09/2024 19:33,23,9369124,5.420312,8388480,0.038703,12173283,18.542266,3245020,1.058903,35.362999,-6.301,29.069022,,0.788205,,58.138046,
Sample,30/09/2024 19:33,23,9369060,5.419961,8388486,0.038736,12173280,18.5423,3245142,1.058943,35.353001,-6.335,29.0608,,0.788815,,58.121601,
Sample,30/09/2024 19:33,23,9369046,5.419884,8388475,0.038676,12173254,18.542597,3245008,1.058899,35.351997,-5.22,29.059975,,0.788145,,58.119949,
Sample,30/09/2024 19:33,23,9369315,5.421363,8388485,0.038731,12173334,18.541684,3245227,1.058971,35.311001,-2.419,29.026262,,0.78924,,58.052525,
Sample,30/09/2024 19:33,23,9369190,5.420675,8388476,0.038681,12173246,18.542688,3245177,1.058954,35.310001,-6.28,29.02544,,0.78899,,58.05088,
Sample,30/09/2024 19:33,23,9369121,5.420296,8388481,0.038709,12173222,18.542962,3245147,1.058944,35.308998,-4.549,29.024615,,0.78884,,58.049229,
Sample,30/09/2024 19:33,23,9369072,5.420027,8388477,0.038687,12173204,18.543168,3245141,1.058942,35.303001,-5.582,29.019684,,0.78881,,58.039368,
Sample,30/09/2024 19:33,23,9369037,5.419834,8388478,0.038692,12173195,18.54327,3245113,1.058933,35.293999,-5.101,29.01228,,0.78867,,58.024559,
Sample,30/09/2024 19:33,23,9369311,5.421341,8388478,0.038692,12173273,18.54238,3245051,1.058913,35.331001,-5.474,29.042709,,0.78836,,58.085419,
Sample,30/09/2024 19:33,23,9369159,5.420505,8388484,0.038725,12173193,18.543293,3245108,1.058931,35.332001,-7.822,29.043531,,0.788645,,58.087063,
Sample,30/09/2024 19:33,23,9369100,5.420181,8388478,0.038692,12173167,18.54359,3245098,1.058928,35.313999,-5.446,29.028728,,0.788595,,58.057457,
Sample,30/09/2024 19:33,23,9369045,5.419878,8388484,0.038725,12173153,18.54375,3245128,1.058938,35.314999,-4.995,29.02955,,0.788745,,58.059097,
Sample,30/09/2024 19:33,23,9369031,5.419801,8388480,0.038703,12173146,18.543829,3245078,1.058922,35.306,-5.073,29.022149,,0.788495,,58.0443,
Sample,30/09/2024 19:34,23,9369288,5.421214,8388484,0.038725,12173204,18.543168,3244973,1.058887,35.316998,-6.228,29.031193,,0.78797,,58.062386,
Sample,30/09/2024 19:34,23,9369148,5.420444,8388478,0.038692,12173127,18.544046,3245114,1.058933,35.333,-4.231,29.044353,,0.788675,,58.088707,
Sample,30/09/2024 19:34,23,9369074,5.420038,8388482,0.038714,12173112,18.544217,3245069,1.058919,35.336002,-4.898,29.046822,,0.78845,,58.093643,
Sample,30/09/2024 19:34,23,9369031,5.419801,8388478,0.038692,12173094,18.544423,3245136,1.058941,35.341999,-5.794,29.051753,,0.788785,,58.103508,
Sample,30/09/2024 19:34,23,9368992,5.419587,8388479,0.038698,12173076,18.544628,3245188,1.058958,35.348999,-6.038,29.05751,,0.789045,,58.115021,
Sample,30/09/2024 19:34,23,9369286,5.421203,8388480,0.038703,12173141,18.543887,3244830,1.05884,35.353001,-4.531,29.0608,,0.787255,,58.121601,
Sample,30/09/2024 19:34,23,9369128,5.420334,8388486,0.038736,12173091,18.544457,3244835,1.058842,35.351002,-5.87,29.059157,,0.78728,,58.118313,
Sample,30/09/2024 19:34,23,9369062,5.419972,8388477,0.038687,12173061,18.544799,3244882,1.058857,35.347,-3.643,29.055866,,0.787515,,58.111732,
Sample,30/09/2024 19:34,23,9369018,5.41973,8388485,0.038731,12173032,18.54513,3244947,1.058879,35.341999,-3.486,29.051753,,0.78784,,58.103508,
Sample,30/09/2024 19:34,23,9368979,5.419515,8388481,0.038709,12173035,18.545096,3244969,1.058886,35.336002,-5.617,29.046822,,0.78795,,58.093643,
Sample,30/09/2024 19:34,23,9369270,5.421115,8388478,0.038692,12173099,18.544366,3245060,1.058916,35.359001,-3.831,29.065735,,0.788405,,58.13147,
Sample,30/09/2024 19:34,23,9369121,5.420296,8388481,0.038709,12173026,18.545199,3245039,1.058909,35.372002,-3.648,29.076426,,0.7883,,58.152851,
Sample,30/09/2024 19:34,23,9369035,5.419823,8388483,0.03872,12172983,18.545689,3245042,1.05891,35.371002,-3.814,29.075604,,0.788315,,58.151207,
Sample,30/09/2024 19:34,23,9368986,5.419554,8388483,0.03872,12172970,18.545838,3245049,1.058912,35.375999,-4.283,29.079713,,0.78835,,58.159428,
Sample,30/09/2024 19:34,23,9368944,5.419323,8388479,0.038698,12172960,18.545952,3245062,1.058916,35.371002,-4.55,29.075604,,0.788415,,58.151207,
Sample,30/09/2024 19:34,23,9369243,5.420967,8388483,0.03872,12173024,18.545222,3245211,1.058965,35.392998,-4.547,29.093692,,0.78916,,58.187382,
Sample,30/09/2024 19:34,23,9369094,5.420148,8388477,0.038687,12172958,18.545975,3245236,1.058974,35.392998,-5.017,29.093692,,0.789285,,58.187382,
Sample,30/09/2024 19:34,23,9369033,5.419812,8388481,0.038709,12172932,18.546271,3245205,1.058963,35.389999,-4.819,29.091226,,0.78913,,58.182453,
Sample,30/09/2024 19:34,23,9368987,5.419559,8388480,0.038703,12172913,18.546488,3245252,1.058979,35.398998,-4.807,29.098626,,0.789365,,58.197254,
Sample,30/09/2024 19:34,23,9368945,5.419328,8388478,0.038692,12172911,18.546511,3245223,1.058969,35.396004,-5.549,29.096164,,0.78922,,58.192326,
Sample,30/09/2024 19:34,23,9369226,5.420873,8388481,0.038709,12172974,18.545792,3245183,1.058956,35.415001,-5.624,29.111786,,0.78902,,58.223572,
Sample,30/09/2024 19:34,23,9369079,5.420065,8388478,0.038692,12172917,18.546443,3245200,1.058962,35.417999,-3.221,29.114252,,0.789105,,58.228504,
Sample,30/09/2024 19:34,23,9369014,5.419708,8388476,0.038681,12172875,18.546922,3245233,1.058973,35.407001,-5.556,29.105208,,0.78927,,58.210415,
Sample,30/09/2024 19:34,23,9368965,5.419438,8388479,0.038698,12172889,18.546762,3245220,1.058968,35.403,-4.877,29.101917,,0.789205,,58.203835,
Sample,30/09/2024 19:34,23,9368922,5.419202,8388482,0.038714,12172866,18.547024,3245236,1.058974,35.400002,-4.136,29.099451,,0.789285,,58.198902,
Sample,30/09/2024 19:34,23,9369212,5.420796,8388485,0.038731,12172941,18.546169,3245185,1.058957,35.373001,-4.732,29.077248,,0.78903,,58.154495,
Sample,30/09/2024 19:34,23,9369062,5.419972,8388481,0.038709,12172866,18.547024,3245261,1.058982,35.375,-1.533,29.078891,,0.78941,,58.157784,
Sample,30/09/2024 19:34,23,9369008,5.419675,8388478,0.038692,12172848,18.54723,3245189,1.058958,35.370003,-4.239,29.074782,,0.78905,,58.149563,
Sample,30/09/2024 19:34,23,9368946,5.419334,8388482,0.038714,12172828,18.547458,3245281,1.058988,35.371002,-4.346,29.075604,,0.78951,,58.151207,
Sample,30/09/2024 19:34,23,9368911,5.419141,8388480,0.038703,12172803,18.547743,3245206,1.058964,35.379997,-4.344,29.083001,,0.789135,,58.166,
Sample,30/09/2024 19:35,23,9369190,5.420675,8388478,0.038692,12172880,18.546865,3245358,1.059014,35.382,-2.506,29.084648,,0.789895,,58.169296,
Sample,30/09/2024 19:35,23,9369047,5.419889,8388481,0.038709,12172818,18.547572,3245162,1.058949,35.373001,-3.593,29.077248,,0.788915,,58.154495,
Sample,30/09/2024 19:35,23,9368982,5.419532,8388479,0.038698,12172790,18.547892,3245072,1.05892,35.362,-2.552,29.0682,,0.788465,,58.136402,
Sample,30/09/2024 19:35,23,9368922,5.419202,8388483,0.03872,12172778,18.548029,3245236,1.058974,35.363998,-5.114,29.069844,,0.789285,,58.13969,
Sample,30/09/2024 19:35,23,9368885,5.418998,8388480,0.038703,12172758,18.548257,3245203,1.058963,35.364998,-3.866,29.070666,,0.78912,,58.141331,
Sample,30/09/2024 19:35,23,9369175,5.420593,8388482,0.038714,12172821,18.547538,3245061,1.058916,35.351997,-4.256,29.059975,,0.78841,,58.119949,
Sample,30/09/2024 19:35,23,9369029,5.41979,8388474,0.03867,12172761,18.548223,3244845,1.058845,35.362,-4.828,29.0682,,0.78733,,58.136402,
Sample,30/09/2024 19:35,23,9368954,5.419378,8388482,0.038714,12172735,18.548519,3244961,1.058883,35.351997,-2.279,29.059975,,0.78791,,58.119949,
Sample,30/09/2024 19:35,23,9368918,5.41918,8388484,0.038725,12172722,18.548668,3245013,1.0589,35.338001,-2.808,29.048466,,0.78817,,58.096931,
Sample,30/09/2024 19:35,23,9368884,5.418993,8388482,0.038714,12172723,18.548656,3244998,1.058895,35.321003,-5.688,29.034487,,0.788095,,58.068974,
Sample,30/09/2024 19:35,23,9369167,5.420549,8388477,0.038687,12172779,18.548017,3245187,1.058957,35.293999,-3.35,29.01228,,0.78904,,58.024559,
Sample,30/09/2024 19:35,23,9369007,5.419669,8388485,0.038731,12172696,18.548964,3245132,1.058939,35.291,-3.62,29.009815,,0.788765,,58.01963,
Sample,30/09/2024 19:35,23,9368936,5.419279,8388477,0.038687,12172704,18.548873,3245132,1.058939,35.296001,-4.453,29.013927,,0.788765,,58.027855,
Sample,30/09/2024 19:35,23,9368876,5.418949,8388479,0.038698,12172668,18.549284,3245223,1.058969,35.282001,-5.008,29.002415,,0.78922,,58.004829,
Sample,30/09/2024 19:35,23,9368851,5.418812,8388480,0.038703,12172662,18.549352,3245190,1.058958,35.290001,-3.453,29.008993,,0.789055,,58.017986,
Sample,30/09/2024 19:35,23,9369141,5.420406,8388481,0.038709,12172756,18.54828,3245112,1.058933,35.303001,-4.611,29.019684,,0.788665,,58.039368,
Sample,30/09/2024 19:35,23,9368987,5.419559,8388476,0.038681,12172681,18.549136,3245170,1.058952,35.306,-3.242,29.022149,,0.788955,,58.0443,
Sample,30/09/2024 19:35,23,9368926,5.419224,8388482,0.038714,12172653,18.549455,3245106,1.058931,35.316998,-3.706,29.031193,,0.788635,,58.062386,
Sample,30/09/2024 19:35,23,9368880,5.418971,8388472,0.038659,12172636,18.549649,3245060,1.058916,35.332001,-3.003,29.043531,,0.788405,,58.087063,
Sample,30/09/2024 19:35,23,9368847,5.41879,8388482,0.038714,12172618,18.549854,3245002,1.058897,35.346001,-3.768,29.055044,,0.788115,,58.110088,
Sample,30/09/2024 19:35,23,9369126,5.420323,8388481,0.038709,12172693,18.548999,3245011,1.0589,35.379997,-3.192,29.083001,,0.78816,,58.166,
Sample,30/09/2024 19:35,23,9368979,5.419515,8388486,0.038736,12172638,18.549626,3245083,1.058923,35.395,-4.096,29.095339,,0.78852,,58.190678,
